numero;fecha;referencia;id;codigo_vendedor
6217;2017-11-05;B000AA0453;27361;22
6218;2017-11-06;B0AAAA0455;30329;22
6219;2017-11-06;B0AAAA0454;30329;22
6220;2017-11-06;B0AAAA0455;115845;22
6221;2017-11-06;B0AAAA0456;115845;22
6222;2017-11-06;B0000A0459;27361;22
6223;2017-11-06;B000AA0453;120382;22
6224;2017-11-06;B0000A0459;120382;22
6225;2017-11-07;P00PPP0458;30329;14
6226;2017-11-07;B0AAAA0456;30329;14
6227;2017-11-07;P00PPP0458;35324;14
6228;2017-11-07;B000AA0453;35324;14
6229;2017-11-09;P00PPP0458;73553;14
6230;2017-11-09;B0000A0459;73553;14
6231;2017-11-09;B0AAAA0454;46902;14
6232;2017-11-09;B0AAAA0455;46902;14
6233;2017-11-09;B0000A0459;119766;14
6234;2017-11-11;CCCCCC0452;34050;14
6235;2017-11-11;C00CCC0395;34525;14
6236;2017-11-11;C0CCCC0447;34525;14
6237;2017-11-11;C00CCC0290;109628;14
6238;2017-11-11;C0000C0227;109628;14
6239;2017-11-11;CCCCCC0292;110084;14
6240;2017-11-11;P00PPP0458;10978;14
6241;2017-11-11;B0AAAA0455;19379;14
6242;2017-11-12;C00CCC0290;119766;14
6243;2017-11-13;C000CC0229;120589;14
6244;2017-11-13;C000CC0228;120589;14
6245;2017-11-13;C00CCC0290;113123;14
6246;2017-11-13;C00CCC0346;113123;14
6247;2017-11-14;P00PPP0421;121060;14
6248;2017-11-15;C000CC0230;35324;14
6249;2017-11-15;C00CCC0288;35324;14
6250;2017-11-16;C000CC0230;120589;14
6251;2017-11-16;C000CC0231;120589;14
6252;2017-11-16;CCCCCC0451;34525;14
6253;2017-11-17;C0CCCC0448;34525;14
6254;2017-11-20;C000CC0241;120589;14
6255;2017-11-14;BAAAAA0387;113123;14
6256;2017-11-14;BAAAAA0380;113123;14
6257;2017-11-16;B0000A0254;35324;14
6258;2017-11-21;C0CCCC0450;34525;14
6259;2017-11-22;C000CC0237;117333;14
6260;2017-11-22;P00PPP0282;120947;14
6261;2017-11-23;PPPPPP0303;46902;14
6262;2017-11-23;P0PPPP0302;46902;14
6263;2017-11-24;B0AAAA0342;109213;14
6264;2017-11-29;B00AAA0297;46902;14
6265;2017-11-29;B00AAA0296;46902;14
6266;2017-11-30;P00PPP0375;120947;14
6267;2017-11-30;P00PPP0280;120947;14
6268;2017-12-08;B000AA0340;120947;14
6269;2017-12-09;B0AAAA0420;113013;14
6270;2017-12-09;B0AAAA0364;113013;14
6271;2017-12-09;B0000A0377;35324;14
6272;2017-12-09;CCCCCC0292;83845;14
6273;2017-12-10;B0000A0245;119097;14
6274;2017-12-10;B00AAA0296;119097;14
6275;2017-11-30;CCCCCC0451;83845;14
6276;2017-12-02;P000PP0274;119465;14
6277;2017-12-09;SLN0050002;115687;14
6278;2017-12-12;SLN0100004;73553;14
6279;2017-12-14;B0000A0249;117029;14
6280;2017-12-14;B0000A0250;117029;14
6281;2017-12-16;B000AA0294;117029;14
6282;2017-12-16;B000AA0295;117029;14
6283;2017-12-21;B0000A0247;42748;14
6284;2017-12-21;SLN0150005;111484;14
6285;2017-12-21;SLN0150005;110981;14
6286;2017-12-26;C0CCCC0423;69618;22
6287;2017-12-26;C0CCCC0449;69618;22
6288;2017-12-26;C000CC0230;22541;22
6289;2017-12-31;B0000A0353;119733;22
6290;2017-12-31;B0000A0247;119733;22
6291;2017-12-31;C00CCC0443;119733;22
6292;2017-12-31;B0000A0248;118247;22
6293;2017-12-31;B0000A0253;118247;22
6294;2017-12-31;C00CCC0287;118372;22
6295;2017-12-31;C00CCC0443;118372;22
6296;2017-12-31;C0000C0226;118247;22
6297;2017-12-31;C0000C0225;118247;22
6298;2017-12-31;P0000P0343;118247;22
6299;2017-12-31;P0000P0264;118247;22
6300;2018-01-02;B0000A0252;79235;14
6301;2017-01-02;B0000A0256;79235;14
6302;2018-01-04;B0AAAA0364;120774;14
6303;2018-01-05;B0000A0354;111240;14
6304;2017-01-05;B0000A0418;111240;14
6305;2018-01-06;P0000P0267;121148;14
6306;2018-01-06;P00PPP0278;121148;14
6307;2018-01-06;P000PP0268;111240;14
6308;2018-01-06;P000PP0300;111240;14
6309;2018-01-02;SLN0010001;111240;14
6310;2018-01-02;SLN0010001;118247;14
6311;2018-01-06;BAAAAA0461;27361;14
6312;2018-01-03;C000CC0237;111240;14
6313;2018-01-03;C000CC0236;111240;14
6314;2018-01-08;PPPPPP0303;46902;14
6315;2018-01-08;P0PPPP0302;46902;14
6316;2018-01-09;CCCCCC0452;113619;14
6317;2018-01-09;C000CC0233;113619;14
6318;2018-01-09;CCCCCC0292;112434;14
6319;2018-01-09;C0CCCC0304;112434;14
6320;2018-01-09;CCCCCC0292;34525;14
6321;2018-01-09;C00CCC0443;34050;14
6322;2018-01-08;BAAAAA0378;113619;14
6323;2018-01-09;SLN0050002;111240;14
6324;2018-01-09;B000AA0294;111240;14
6325;2018-01-09;B000AA0408;111240;14
6326;2018-01-09;BAAAAA0398;35306;14
6327;2018-01-09;P000PP0274;111240;14
6328;2018-01-09;P00PPP0282;111240;14
6329;2018-01-09;P0PPPP0283;115890;14
6330;2018-01-09;P00PPP0280;115890;14
6331;2018-01-10;B000AA0258;111240;14
6332;2018-01-10;B00AAA0297;111240;14
6333;2018-01-11;B0000A0244;111240;14
6334;2018-01-11;B0000A0246;111240;14
6335;0201-01-11;C0CCCC0446;69618;14
6336;2018-01-11;C0CCCC0447;69618;14
6337;2018-01-11;C0CCCC0447;102763;14
6338;2018-01-11;CCCCCC0451;102763;14
6339;2018-01-11;C0CCCC0447;117971;14
6340;2018-01-11;C00CCC0288;117971;14
6341;2018-01-11;C0CCCC0348;69618;14
6342;2018-01-13;SLN0050002;120947;14
6343;2018-01-13;SLN0010001;121079;14
6344;2018-01-13;C00CCC0290;22541;14
6345;2018-01-13;C00CCC0290;22541;14
6346;2018-01-13;BAAAAA0380;120710;14
6347;2018-01-13;B00AAA0296;111240;14
6348;2018-01-13;B000AA0405;111240;14
6349;2018-01-13;B0AAAA0342;121060;14
6350;2018-01-13;B000AA0295;114324;14
6351;2018-01-14;B0000A0251;114324;14
6352;2018-01-15;C00CCC0346;112894;14
6353;2018-01-15;C000CC0239;112894;14
6354;2018-01-08;BAAAAA0460;117333;14
6355;2018-01-17;B00AAA0440;121079;14
6356;2018-01-08;BAAAAA0462;52953;14
6357;2018-01-08;BAAAAA0464;73553;14
6358;2018-01-16;P00PPP0277;114956;14
6359;2018-01-16;P000PP0300;114956;14
6360;2018-01-16;C00CCC0452;114956;14
6361;2018-01-16;C000CC0241;114956;14
6362;2018-01-17;P000PP0355;111240;14
6363;2018-01-08;C00CCC0346;120408;14
6364;2018-01-08;C00CCC0368;120408;14
6365;2018-01-18;SLN0010001;38054;14
6366;2018-01-19;SLN0010001;22541;14
6367;2018-01-21;SLN0150005;115890;14
6368;2018-01-22;SLN0010001;120751;14
6369;2018-01-21;B0000A0252;118247;14
6370;2018-01-21;B0000A0256;118247;14
6371;2018-01-21;C0000C0227;118247;14
6372;2018-01-23;C000CC0229;120947;14
6373;2018-01-24;BAAAAA0385;111240;14
6374;2018-01-24;B0000A0246;36986;14
6375;2018-01-24;B0000A0339;36986;14
6376;2018-01-26;B0000A0254;118247;14
6377;2018-01-26;B0000A0247;118247;14
6378;2018-01-27;B0AAAA0342;103974;14
6379;2018-01-27;B00AAA0297;103974;14
6380;2018-01-27;B0000A0245;118247;14
6381;2018-01-27;B0000A0246;118247;14
6382;2018-01-27;B000AA0293;103974;14
6383;2018-01-27;B00AAA0419;103974;14
6384;2018-01-26;P0000P0267;118247;14
6385;2018-01-26;P0000P0266;118247;14
6386;2018-01-28;C00CCC0289;109560;14
6387;2018-01-28; C00CCC044;109560;14
6388;2018-01-28;PPPPPP0345;113619;14
6389;2018-01-28;P00PPP0277;113619;14
6390;2018-01-28;SLN0010001;103974;14
6391;2018-01-28;SLN0150005;109560;14
6392;2018-01-30;SLN0010001;121148;14
6393;2018-01-30;C00CCC0346;117984;14
6394;2018-01-30;C00CCC0290;117984;14
6395;2018-01-30;B00AAA0419;117984;14
6396;2018-01-30;B00AAA0440;117984;14
6397;2018-02-17;B000AA0294;121079;14
6398;2018-02-17;B00AAA0419;118247;14
6399;2018-02-17;B0AAAA0342;118247;14
6400;2018-02-17;P00PPP0280;118247;14
6401;2018-02-17;P00PPP0281;118247;14
6402;2018-02-17;B00AAA0466;38054;14
6403;2018-02-17;B0000A0469;38054;14
6404;2018-02-17;P00PPP0471;73841;14
6405;2018-02-17;B00AAA0466;73841;14
6406;2018-02-18;B00AAA0466;27361;14
6407;2018-02-17;P00PPP0468;27361;14
6408;2018-02-17;B0000A0469;121079;14
6409;2018-02-17;P000PP0467;121079;14
6410;2018-02-17;B000AA0470;118372;14
6411;2018-02-17;P00PPP0468;118372;14
6412;2018-02-22;C00CCC0452;116384;1
6413;2018-02-19;B00AAA0466;110981;1
6414;2018-02-19;P000PP0467;110981;1
6415;2018-02-19;P00PPP0468;111240;1
6416;2018-02-19;P000PP0467;111240;1
6417;2018-02-19;B000AA0465;27361;1
6418;2018-02-19;B000AA0470;27361;1
6419;2018-02-19;B00AAA0466;29567;1
6420;2018-02-19;P00PPP0468;29567;1
6421;2018-02-19;B000AA0465;115890;1
6422;2018-02-19;P00PPP0471;115890;1
6423;2018-02-21;P00PPP0471;115845;1
6424;2018-02-21;B00AAA0466;120250;1
6425;2018-02-21;P00PPP0471;120250;1
6426;2018-02-21;B00AAA0466;121222;1
6427;2018-02-21;P00PPP0471;121222;1
6428;2018-02-21;SLN0010001;120250;1
6429;2018-02-22;SLN0250007;30329;1
6430;2018-02-18;B000AA0465;111240;4
6431;2018-02-18;B00AAA0466;111240;4
6432;2018-02-18;P000PP0467;27361;4
6433;2018-02-18;P00PPP0471;27361;4
6434;2018-02-18;B000AA0465;115845;4
6435;2018-02-18;B00AAA0466;115845;4
6436;2018-02-17;B000AA0470;38054;4
6437;2018-02-17;P00PPP0471;38054;4
6438;2018-02-17;B000AA0470;112894;4
6439;2018-02-17;B0000A0469;112894;4
6440;2018-02-17;B000AA0470;118247;4
6441;2018-02-17;P00PPP0471;118247;4
6442;2018-02-17;B000AA0465;11499;4
6443;2018-02-17;B00AAA0466;11499;4
6444;2018-02-17;P00PPP0468;73841;4
6445;2018-02-17;B000AA0470;73841;4
6446;2018-02-17;P00PPP0468;52953;4
6447;2018-02-17;B0000A0469;52953;4
6448;2018-02-18;B00AAA0466;111484;4
6449;2018-02-18;P00PPP0468;111484;4
6450;2018-02-17;P00PPP0471;120947;4
6451;2018-02-17;B000AA0470;120947;4
6452;2018-02-18;B000AA0465;119938;4
6453;2018-02-18;B00AAA0466;119938;4
6454;2018-02-18;B000AA0470;112434;4
6455;2018-02-18;P00PPP0468;112434;4
6456;2018-02-18;P00PPP0471;48443;4
6457;2018-02-18;P00PPP0468;48443;4
6458;2018-02-18;B000AA0465;22541;4
6459;2018-02-18;B0000A0469;22541;4
6460;2018-02-18;B00AAA0466;114477;4
6461;2018-02-18;P00PPP0471;114477;4
6462;2018-02-18;P00PPP0468;38054;4
6463;2018-02-18;P00PPP0471;112894;4
6464;2018-02-18;P00PPP0468;112894;4
6465;2018-02-18;B000AA0465;117333;4
6466;2018-02-18;B00AAA0466;117333;4
6467;2018-02-18;B000AA0465;114324;4
6468;2018-02-18;B00AAA0466;114324;4
6469;2018-02-18;P000PP0467;111484;4
6470;2018-02-18;P00PPP0471;111484;4
6471;2018-02-19;B0000A0469;115845;4
6472;2018-02-19;B000AA0470;115845;4
6473;2018-02-18;P00PPP0471;52953;4
6474;2018-02-18;P000PP0467;52953;4
6475;2018-02-19;P00PPP0468;121212;4
6476;2018-02-19;B000AA0470;121212;4
6477;2018-02-18;P000PP0467;22541;4
6478;2018-02-18;B000AA0470;22541;4
6479;2018-02-19;P000PP0467;115845;4
6480;2018-02-19;P00PPP0468;115845;4
6481;2018-02-19;P00PPP0468;73553;4
6482;2018-02-19;P00PPP0471;73553;4
6483;2018-02-19;P00PPP0471;109213;4
6484;2018-02-19;P00PPP0468;109213;4
6485;2018-02-21;P000PP0467;38054;14
6486;2018-02-21;P000PP0467;48443;14
6487;2018-02-21;B000AA0470;48443;14
6488;2018-02-22;B00AAA0466;52953;14
6489;2018-02-22;B000AA0465;52953;14
6490;2018-02-23;B000AA0465;73841;14
6491;2018-02-23;P000PP0467;73841;14
6492;2018-02-23;P00PPP0471;120710;14
6493;2018-02-23;B0000A0469;117333;14
6494;2018-02-23;B000AA0470;117333;14
6495;2018-02-23;B000AA0465;120947;14
6496;2018-02-23;P00PPP0468;120947;14
6497;2018-02-24;P00PPP0468;117984;14
6498;2018-02-24;B00AAA0466;117984;14
6499;2018-02-24;B0000A0469;27361;14
6500;2018-02-24;B00AAA0466;73553;14
6501;2018-02-24;B000AA0470;73553;14
6502;2018-02-24;B000AA0470;109211;14
6503;2018-02-24;B00AAA0466;109211;14
6504;2018-02-24;B000AA0465;38054;14
6505;2018-02-24;B000AA0465;38054;1
6506;2018-02-24;P000PP0467;117333;1
6507;2018-02-24;P00PPP0468;117333;1
6508;2018-02-24;P00PPP0468;109211;1
6509;2018-02-24;B000AA0465;109211;1
6510;2018-01-28;C00CCC0444;109560;1
6511;2018-02-25;B000AA0465;34525;1
6512;2018-02-25;B0000A0469;34525;1
6513;2018-02-25;P00PPP0471;117333;1
6514;2018-02-25;B000AA0465;38054;1
6515;2018-02-25;B0000A0469;46902;1
6516;2018-02-25;P000PP0467;46902;1
6517;2018-02-25;B00AAA0466;135;1
6518;2018-02-25;P00PPP0471;135;1
6519;2018-02-25;B00AAA0466;80580;1
6520;2018-02-25;P00PPP0468;80580;1
6521;2018-02-25;B00AAA0466;101680;1
6522;2018-02-25;P00PPP0471;101680;1
6523;2018-02-26;B000AA0465;73553;1
6524;2018-02-26;B0000A0469;73553;1
6525;2018-02-25;B00AAA0466;119647;1
6526;2018-02-25;B000AA0465;119647;1
6527;2018-02-26;B00AAA0296;38054;1
6528;2018-02-26;B00AAA0341;38054;1
6529;2018-02-27;B0AAAA0420;0;1
6530;2018-02-26;C000CC0240;38054;1
6531;2018-02-26;C000CC0371;38054;1
6532;2018-02-26;C000CC0228;119733;1
6533;2018-02-26;C000CC0240;119733;1
6534;2018-02-27;C0CCCC0357;73553;1
6535;2018-02-27;C0CCCC0348;73553;1
6536;2018-02-27;CCCCCC0452;34525;1
6537;2018-02-27;C0CCCC0449;34525;1
6538;2018-02-27;C00CCC0452;35306;1
6539;2018-02-26;B00AAA0466;38054;1
6540;2018-02-26;B0000A0469;80580;1
6541;2018-02-26;P000PP0467;80580;1
6542;2018-02-26;B000AA0465;101680;1
6543;2018-02-26;P00PPP0468;101680;1
6544;2018-02-26;P00PPP0468;110981;1
6545;2018-02-26;B0000A0469;110981;1
6546;2018-02-27;B0000A0469;48443;1
6547;2018-02-27;B000AA0465;48443;1
6548;2018-02-27;B00AAA0466;34525;1
6549;2018-02-27;B000AA0470;34525;1
6550;2018-02-27;P00PPP0468;34525;1
6551;2018-02-27;P000PP0467;34525;1
6552;2018-02-27;P00PPP0468;34525;1
6553;2018-02-27;P000PP0467;101680;1
6554;2018-02-27;B000AA0470;101680;1
6555;2018-02-27;B00AAA0466;48443;1
6556;2018-02-27;C0CCCC0423;34525;1
6557;2018-02-27;C0CCCC0446;34525;1
6558;2018-02-24;SLN0250007;83845;1
6559;2018-02-27;SLN0050002;38054;1
6560;2018-02-28;B000AA0465;101680;1
6561;2018-02-28;B0000A0469;101680;1
6562;2018-02-26;SLN0050002;103974;1
6563;2018-02-28;P00PPP0471;4721;1
6564;2018-02-26;B0000A0245;103974;14
6565;2018-02-26;B0000A0249;103974;14
6566;2018-02-25;C0CCCC0448;73841;14
6567;2018-02-25;C0CCCC0449;73841;14
6568;2018-02-25;C000CC0229;38054;14
6569;2018-02-25;C000CC0239;38054;14
6570;2018-02-26;C0CCCC0357;119733;14
6571;2018-02-26;C00CCC0290;119733;14
6572;2018-03-01;B00AAA0466;120408;1
6573;2018-03-01;B000AA0470;120408;1
6574;2018-03-01;B0AAAA0342;121079;1
6575;2018-03-01;B00AAA0419;121079;1
6576;2018-03-01;B000AA0295;121123;1
6577;2018-03-01;B0000A0244;121123;1
6578;2018-03-02;B00AAA0440;121123;1
6579;2018-03-02;B000AA0293;121123;1
6580;2018-03-02;P00PPP0468;101680;1
6581;2018-03-02;P00PPP0471;101680;1
6582;2018-03-04;B00AAA0296;50395;1
6583;2018-03-05;B000AA0259;121148;1
6584;2018-03-07;B00AAA0297;119647;1
6585;2018-03-07;B0000A0247;119647;1
6586;2018-03-06;SLN0070003;0;1
6587;2018-03-08;B00AAA0296;109628;14
6588;2018-03-08;B00AAA0419;109628;14
6589;2018-03-08;B00AAA0297;121079;14
6590;2018-03-09;B000AA0293;121212;14
6591;2018-03-09;B0000A0244;121212;14
6592;2018-03-09;B00AAA0296;121212;14
6593;2018-03-10;B0000A0247;117794;1
6594;2018-03-10;BAAAAA0398;119732;1
6595;2018-03-10;B00AAA0341;119732;1
6596;2018-03-10;B0000A0252;22541;1
6597;2018-03-10;B0000A0245;4721;1
6598;2018-03-10;B0AAAA0364;4721;1
6599;2018-03-10;SLN0050002;22541;1
6600;2018-03-10;SLN0100004;83911;1
6601;2018-03-11;SLN0150005;117984;14
6602;2018-03-10;C0CCCC0447;31143;14
6603;2018-03-10;C0CCCC0423;31143;14
6604;2018-03-10;C00CCC0290;38054;14
6605;2018-03-10;C00CCC0443;34050;14
6606;2018-03-13;C00CCC0368;31143;14
6607;2018-03-13;C0CCCC0423;31143;14
6608;2018-03-13;C0CCCC0423;31143;14
6609;2018-03-13;C00CCC0368;31143;14
6610;2018-03-12;B0AAAA0342;121222;14
6611;2018-03-11;SLN0250007;109828;14
6612;2018-03-15;B0000A0247;36986;14
6613;2018-03-15;B000AA0294;36986;14
6614;2018-03-15;B000AA0293;121079;14
6615;2018-03-15;B000AA0340;38054;14
6616;2018-03-15;B0AAAA0342;38054;14
6617;2018-03-16;B00AAA0341;120589;14
6618;2018-03-16;B00AAA0397;120589;14
6619;2018-03-15;C0000C0227;121079;14
6620;2018-03-16;C000CC0232;120589;14
6621;2018-03-16;C000CC0233;120589;14
6622;2018-03-18;C0CCCC0449;31143;1
6623;2018-03-18;C0CCCC0291;31143;1
6624;2018-03-18;C0CCCC0357;31143;1
6625;2018-03-18;C00CCC0368;31143;1
6626;2018-03-18;B0AAAA0364;31143;1
6627;2018-03-18;B00AAA0419;31143;1
6628;2018-03-17;SLN0070003;112894;1
6629;2018-03-18;SLN0070003;111240;1
6630;2018-03-19;BAAAAA0398;120710;14
6631;2018-03-21;B0000A0249;36986;14
6632;2018-03-21;B0AAAA0342;119733;14
6633;2018-03-21;B0AAAA0420;119733;14
6634;2018-03-22;B00AAA0419;77608;14
6635;2018-03-22;C000CC0242;77608;14
6636;2018-03-22;C000CC0228;77608;14
6637;2018-03-22;P0000P0267;77608;14
6638;2018-03-22;C0000C0225;36986;1
6639;2018-03-22;C0000C0226;36986;1
6640;2018-03-20;SLN0250007;109594;1
6641;2018-03-24;SLN0150005;34050;1
6642;2018-03-27;C000CC0242;77608;1
6643;2018-03-24;C0CCCC0357;34050;1
6644;2018-03-24;C0CCCC0450;34050;1
6645;2018-03-27;C000CC0239;77608;1
6646;2017-03-27;BAAAAA0398;77608;1
6647;2018-03-27;C000CC0229;117333;1
6648;2018-03-28;P000PP0355;117333;1
6649;2018-03-28;SLN0200006;69618;1
6650;2018-03-29;SLN0200006;110981;1
6651;2018-03-31;SLN0200006;111484;1
6652;2018-04-01;P0000P0260;83911;1
6653;2018-04-01;P0000P0267;83911;1
6654;2018-03-30;PPPPPP0345;118372;1
6655;2018-03-30;PPPPPP0303;118372;1
6656;0000-00-00;P00PPP0278;109560;1
6657;0000-00-00;P00PPP0282;109560;1
6658;2018-04-01;C000CC0242;83911;1
6659;2018-04-01;C00CCC0368;83911;1
6660;2018-04-01;BAAAAA0398;83911;1
6661;2018-04-01;B0AAAA0342;83911;1
6662;2018-04-02;B000AA0408;27361;1
6663;2018-04-02;B0000A0400;27361;1
6664;2018-03-30;B0000A0247;109560;1
6665;2018-04-03;C0CCCC0304;113619;1
6666;2018-04-03;C0CCCC0357;113619;1
6667;2018-04-03;C00CCC0367;120408;1
6668;2018-04-03;C00CCC0395;120408;1
6669;2018-04-03;C0000C0227;36986;1
6670;2018-04-03;C0CCCC0304;109560;1
6671;2018-04-03;C0CCCC0357;109560;1
6672;2018-04-03;C0000C0227;117794;1
6673;2018-04-04;C0CCCC0304;109594;1
6674;2018-04-04;C0CCCC0423;109594;1
6675;2018-04-06;B0AAAA0420;121148;1
6676;2018-04-06;C000CC0371;120947;1
6677;2018-04-06;C000CC0239;120947;1
6678;2018-04-06;B00AAA0341;120947;1
6679;2018-04-06;B000AA0294;120947;1
6680;2018-04-09;C000CC0243;120947;1
6681;2018-04-08;B0AAAA0420;22541;1
6682;2018-04-08;B0000A0244;22541;1
6683;2018-04-09;B0000A0249;115870;1
6684;2018-04-09;B00AAA0397;115870;1
6685;2018-04-14;SLN0010001;73240;1
6686;2018-04-14;SLN0050002;73240;1
6687;2018-04-14;C000CC0243;120408;1
6688;2018-04-14;C000CC0238;120408;1
6689;2018-04-15;C000CC0371;109123;1
6690;2018-04-15;B0000A0247;109123;1
6691;2018-04-15;B0000A0248;109123;1
6692;2018-04-16;C00CCC0444;120408;1
6693;2018-04-16;C0000C0226;120408;1
6694;2018-04-16;B0AAAA0420;109123;1
6695;2018-04-16;B0AAAA0441;109123;1
6696;2018-04-17;P0000P0267;109123;1
6697;2018-04-17;P000PP0355;109123;1
6698;2018-04-18;C000CC0229;113619;1
6699;2018-04-19;B000AA0295;121288;1
6700;2018-04-19;B000AA0293;121288;1
6701;2018-04-21;B0000A0244;121222;1
6702;2018-04-21;B0000A0256;121222;1
6703;2018-04-21;SLN0200006;73841;1
6704;2018-04-23;C00CCC0290;113619;1
6705;2018-04-18;P00PPP0277;109123;1
6706;2018-04-18;P00PPP0278;109123;1
6707;2018-04-20;C0CCCC0357;31143;1
6708;0000-00-00;ERROR;0;1
6709;2018-05-01;CCCCCC0292;101680;1
6710;2018-05-01;C000CC0239;80580;1
6711;2018-04-23;B000AA0293;22541;1
6712;2018-04-23;SLN0300008;102763;1
6713;2018-04-24;SLN0070003;38054;1
6714;2018-04-23;C0CCCC0423;71651;1
6715;2018-04-24;C000CC0228;120947;1
6716;2018-04-24;C000CC0234;120947;1
6717;2018-04-25;C00CCC0288;112894;1
6718;2018-04-25;C00CCC0289;112894;1
6719;2018-04-25;C000CC0231;120947;1
6720;2018-04-25;C000CC0238;120947;1
6721;2018-04-29;CCCCCC0451;30329;1
6722;2018-04-29;CCCCCC0452;30329;1
6723;2018-04-29;C0CCCC0423;112894;1
6724;2018-04-29;C0CCCC0304;112894;1
6725;2018-04-29;C0CCCC0448;119733;1
6726;2018-04-29;C0CCCC0446;119733;1
6727;2018-04-29;C0CCCC0450;112894;1
6728;2018-04-29;C0CCCC0446;112894;1
6729;2018-04-29;PPPPPP0284;80580;1
6730;2018-04-29;PPPPPP0285;80580;1
6731;2018-04-29;C0CCCC0291;112894;1
6732;2018-04-29;C0CCCC0357;112894;1
6733;2018-04-30;PPPPPP0345;121288;1
6734;2018-05-01;C0CCCC0448;31143;14
6735;2018-05-01;C0CCCC0291;31143;14
6736;2018-05-01;C0CCCC0447;112894;1
6737;2018-05-01;C00CCC0443;112814;1
6738;2018-05-01;C00CCC0368;112814;1
6739;2018-05-01;C0CCCC0447;113619;1
6740;2018-05-01;C0CCCC0291;29567;1
6741;2018-05-01;C0CCCC0446;29567;1
6742;2018-05-01;CCCCCC0292;30329;1
6743;2018-05-01;C000CC0229;112814;1
6744;2018-05-01;C000CC0371;112814;1
6745;2018-05-01;B00AAA0419;112814;1
6746;2018-05-01;BAAAAA0442;112814;1
6747;2018-05-01;B0AAAA0342;112814;1
6748;2018-05-01;PPPPPP0376;112814;1
6749;2018-05-01;PPPPPP0303;81371;1
6750;2018-05-01;PPPPPP0345;81371;1
6751;2018-05-01;C000CC0371;80580;1
6752;2018-05-01;BAAAAA0398;101680;1
6753;2018-05-01;B00AAA0296;80580;1
6754;2018-05-01;B00AAA0397;80580;1
6755;2018-05-02;C00CCC0368;112434;1
6756;2018-05-02;C00CCC0288;112434;1
6757;2018-05-01;P00PPP0278;81371;1
6758;2018-05-01;PPPPPP0376;81371;1
6759;2018-05-02;C0CCCC0447;31143;1
6760;2018-05-02;C0CCCC0448;31143;1
6761;2018-05-02;PPPPPP0303;83911;1
6762;2018-05-02;PPPPPP0285;83911;1
6763;2018-04-20;C0CCCC0423;31143;1
6764;2018-04-23;C000CC0239;22541;1
6765;2018-04-23;C000CC0228;22541;1
6766;2018-05-02;SLN0250007;52953;1
6767;2018-05-02;BAAAAA0442;80580;1
6768;2018-05-02;B0AAAA0298;80580;1
6769;2018-05-05;C00CCC0346;113123;14
6770;2018-05-05;C00CCC0347;113123;14
6771;2018-05-06;C00CCC0372;120408;14
6772;2018-05-06;C00CCC0289;120408;14
6773;2018-05-05;B0000A0256;120774;14
6774;2018-05-06;B00AAA0397;120408;14
6775;2018-05-06;B000AA0406;120408;14
6776;2018-05-05;B00AAA0297;109628;14
6777;2018-05-05;B00AAA0397;109628;14
6778;2018-05-06;C0CCCC0447;112894;1
6779;2018-05-06;PPPPPP0286;115870;1
6780;2018-05-01;BAAAAA0398;108938;1
6781;2018-05-05;C00CCC0372;113123;1
6782;2018-05-05;C00CCC0356;113123;1
6783;2018-05-07;SLN0010001;121212;1
6784;2018-05-08;SLN0010001;77608;1
6785;2018-05-08;SLN0070003;4721;1
6786;2018-05-09;SLN0200006;109213;1
6787;2018-05-08;P00PPP0277;120774;1
6788;2018-05-10;P000PP0271;118247;1
6789;2018-05-10;P000PP0272;118247;1
6790;2018-05-09;B00AAA0297;121148;1
6791;2018-05-10;B000AA0293;118247;1
6792;2018-05-10;B0000A0244;118247;1
6793;2018-05-11;B00AAA0297;120947;1
6794;2018-05-11;C0CCCC0304;109594;1
6795;2018-05-11;C0CCCC0447;109594;1
6796;2018-05-11;P0000P0260;118247;1
6797;2018-05-11;P000PP0268;118247;1
6798;2018-05-11;B000AA0294;118247;1
6799;2018-05-11;B0000A0249;118247;1
6800;2018-05-11;SCN0010005;27361;1
6801;2018-05-11;SLN0250007;66173;1
6802;2018-05-11;C0CCCC0447;109080;1
6803;2018-05-11;C0CCCC0450;109080;1
6804;2018-05-15;C0CCCC0291;119733;1
6805;2018-05-11;C0CCCC0423;119733;1
6806;2018-05-13;BAAAAA0398;121060;14
6807;2018-05-15;B0000A0248;119733;14
6808;2018-05-15;B0000A0255;119733;14
6809;2018-05-15;B000AA0258;118247;14
6810;2018-05-15;B0000A0250;118247;14
6811;2018-05-17;B0000A0247;106246;14
6812;2018-05-17;B000AA0259;106246;14
6813;2018-05-15;P000PP0299;118247;14
6814;2018-05-15;P0000P0374;118247;14
6815;2018-05-16;SCN0010001;112789;14
6816;2018-05-19;P000PP0344;118247;1
6817;2018-05-19;P0000P0265;118247;1
6818;2018-05-22;P000PP0272;120947;1
6819;2018-05-19;B0000A0251;118247;1
6820;2018-05-19;B000AA0259;118247;1
6821;2018-05-22;B0000A0247;77608;1
6822;2018-05-22;B0000A0254;77608;1
6823;2018-05-16;C0CCCC0304;109080;1
6824;2018-05-16;C0CCCC0449;109080;1
6825;2018-05-22;C000CC0239;77608;1
6826;2018-05-20;SLN0150005;46902;1
6827;2018-05-22;SLN0010001;119428;1
6828;2018-05-23;C0000C0226;121288;1
6829;2018-05-23;C0000C0227;121288;1
6830;2018-05-23;P0000P0267;121288;1
